NOME SUBTIPO DE CURSOS;CÓDIGO CURSO;CURSO;EIXO TECNOLÓGICO;MODALIDADE;CARGA HORÁRIA CURSO;SITUACAO ATIVO;CÓDIGO UNIDADE DE ENSINO;UNIDADE DE ENSINO;MUNICÍPIO;UF;CÓDIGO MUNICÍPIO
TÉCNICO;23;TÉCNICO EM RADIOLOGIA;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;48265;CENTRO DE ENSINO GRAU TÉCNICO MONTES CLAROS;MONTES CLAROS;MG;3143302
TÉCNICO;9;TÉCNICO EM FARMÁCIA;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;48265;CENTRO DE ENSINO GRAU TÉCNICO MONTES CLAROS;MONTES CLAROS;MG;3143302
TÉCNICO;40;TÉCNICO EM ELETROTÉCNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;48265;CENTRO DE ENSINO GRAU TÉCNICO MONTES CLAROS;MONTES CLAROS;MG;3143302
TÉCNICO;23;TÉCNICO EM RADIOLOGIA;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;14387;CENTRO DE ESCOLAS DE FORMAÇÃO ESPECIAL TÉCNICO EM RADIOLOGIA E IMAGENOLOGIA DE MONTES CLAROS - CEFETRI/MG - UNIDADE I;MONTES CLAROS;MG;3143302
TÉCNICO;64;TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;42033;CENTRO EDUCACIONAL FÊNIX;MONTES CLAROS;MG;3143302
TÉCNICO;6;TÉCNICO EM ENFERMAGEM;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;3099;CENTRO EDUCACIONAL IMPAR;MONTES CLAROS;MG;3143302
TÉCNICO;22;TÉCNICO EM PRÓTESE DENTÁRIA;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;3099;CENTRO EDUCACIONAL IMPAR;MONTES CLAROS;MG;3143302
TÉCNICO;12;TÉCNICO EM SAÚDE BUCAL;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;3099;CENTRO EDUCACIONAL IMPAR;MONTES CLAROS;MG;3143302
TÉCNICO;51;TÉCNICO EM COMÉRCIO;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;31591;CENTRO UNIVERSITÁRIO FUNORTE (UNIFUNORTE) - UNIDADE JK;MONTES CLAROS;MG;3143302
TÉCNICO;59;TÉCNICO EM RECURSOS HUMANOS;GESTÃO E NEGÓCIOS;EDUCAÇÃO A DISTÂNCIA;800;ATIVO;46846;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE MONTES CLAROS/MG;MONTES CLAROS;MG;3143302
TÉCNICO;53;TÉCNICO EM CONTABILIDADE;GESTÃO E NEGÓCIOS;EDUCAÇÃO A DISTÂNCIA;800;ATIVO;46846;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE MONTES CLAROS/MG;MONTES CLAROS;MG;3143302
TÉCNICO;53;TÉCNICO EM CONTABILIDADE;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;23089;CESEC DE MONTES CLAROS;MONTES CLAROS;MG;3143302
TÉCNICO;27;TÉCNICO EM SEGURANÇA DO TRABALHO;SEGURANÇA;EDUCAÇÃO PRESENCIAL;1200;ATIVO;20813;CETEC -  COLÉGIO EDUCACIONAL DE MONTES CLAROS;MONTES CLAROS;MG;3143302
TÉCNICO;16;TÉCNICO EM MEIO AMBIENTE;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;20813;CETEC -  COLÉGIO EDUCACIONAL DE MONTES CLAROS;MONTES CLAROS;MG;3143302
TÉCNICO;50;TÉCNICO EM ADMINISTRAÇÃO;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;20813;CETEC -  COLÉGIO EDUCACIONAL DE MONTES CLAROS;MONTES CLAROS;MG;3143302
TÉCNICO;6;TÉCNICO EM ENFERMAGEM;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;3667;COLEGIO GALILEU;MONTES CLAROS;MG;3143302
TÉCNICO;9;TÉCNICO EM FARMÁCIA;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;3667;COLEGIO GALILEU;MONTES CLAROS;MG;3143302
TÉCNICO;27;TÉCNICO EM SEGURANÇA DO TRABALHO;SEGURANÇA;EDUCAÇÃO PRESENCIAL;1200;ATIVO;3667;COLEGIO GALILEU;MONTES CLAROS;MG;3143302
TÉCNICO;2;TÉCNICO EM ANÁLISES CLÍNICAS;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;3667;COLEGIO GALILEU;MONTES CLAROS;MG;3143302
TÉCNICO;23;TÉCNICO EM RADIOLOGIA;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;45312;COLÉGIO PODIUM MONTES CLAROS;MONTES CLAROS;MG;3143302
TÉCNICO;4;TÉCNICO EM CITOPATOLOGIA;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;45312;COLÉGIO PODIUM MONTES CLAROS;MONTES CLAROS;MG;3143302
TÉCNICO;85;TÉCNICO EM EDIFICAÇÕES;INFRAESTRUTURA;EDUCAÇÃO PRESENCIAL;1200;ATIVO;45312;COLÉGIO PODIUM MONTES CLAROS;MONTES CLAROS;MG;3143302
TÉCNICO;50;TÉCNICO EM ADMINISTRAÇÃO;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;20107;COLÉGIO RAZÃO;MONTES CLAROS;MG;3143302
TÉCNICO;73;TÉCNICO EM INFORMÁTICA;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1200;ATIVO;21561;COLÉGIO SAO NORBERTO;MONTES CLAROS;MG;3143302
TÉCNICO;53;TÉCNICO EM CONTABILIDADE;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;12831;COLLEGIUM PRISMA;MONTES CLAROS;MG;3143302
TÉCNICO;16;TÉCNICO EM MEIO AMBIENTE;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;12831;COLLEGIUM PRISMA;MONTES CLAROS;MG;3143302
TÉCNICO;132;TÉCNICO EM CANTO;PRODUÇÃO CULTURAL E DESIGN;EDUCAÇÃO PRESENCIAL;1000;ATIVO;21374;CONSERVATÓRIO ESTADUAL DE MÚSICA LORENZO FERNANDEZ;MONTES CLAROS;MG;3143302
TÉCNICO;144;TÉCNICO EM INSTRUMENTO MUSICAL;PRODUÇÃO CULTURAL E DESIGN;EDUCAÇÃO PRESENCIAL;1200;ATIVO;21374;CONSERVATÓRIO ESTADUAL DE MÚSICA LORENZO FERNANDEZ;MONTES CLAROS;MG;3143302
TÉCNICO;139;TÉCNICO EM DESIGN DE INTERIORES;PRODUÇÃO CULTURAL E DESIGN;EDUCAÇÃO PRESENCIAL;1200;ATIVO;21374;CONSERVATÓRIO ESTADUAL DE MÚSICA LORENZO FERNANDEZ;MONTES CLAROS;MG;3143302
TÉCNICO;2;TÉCNICO EM ANÁLISES CLÍNICAS;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;14497;ESCOLA DE EDUCAÇÃO PROFISSIONAL IBITURUNA;MONTES CLAROS;MG;3143302
TÉCNICO;4;TÉCNICO EM CITOPATOLOGIA;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;14497;ESCOLA DE EDUCAÇÃO PROFISSIONAL IBITURUNA;MONTES CLAROS;MG;3143302
TÉCNICO;9;TÉCNICO EM FARMÁCIA;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;14497;ESCOLA DE EDUCAÇÃO PROFISSIONAL IBITURUNA;MONTES CLAROS;MG;3143302
TÉCNICO;6;TÉCNICO EM ENFERMAGEM;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;14497;ESCOLA DE EDUCAÇÃO PROFISSIONAL IBITURUNA;MONTES CLAROS;MG;3143302
TÉCNICO;53;TÉCNICO EM CONTABILIDADE;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;23127;ESCOLA ESTADUAL AMÉRICO MARTINS;MONTES CLAROS;MG;3143302
TÉCNICO;73;TÉCNICO EM INFORMÁTICA;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1200;ATIVO;23127;ESCOLA ESTADUAL AMÉRICO MARTINS;MONTES CLAROS;MG;3143302
TÉCNICO;53;TÉCNICO EM CONTABILIDADE;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;23145;ESCOLA ESTADUAL ANTÔNIO CANELA;MONTES CLAROS;MG;3143302
TÉCNICO;50;TÉCNICO EM ADMINISTRAÇÃO;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;23145;ESCOLA ESTADUAL ANTÔNIO CANELA;MONTES CLAROS;MG;3143302
TÉCNICO;73;TÉCNICO EM INFORMÁTICA;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1200;ATIVO;23145;ESCOLA ESTADUAL ANTÔNIO CANELA;MONTES CLAROS;MG;3143302
TÉCNICO;53;TÉCNICO EM CONTABILIDADE;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;22947;ESCOLA ESTADUAL AUGUSTA VALLE;MONTES CLAROS;MG;3143302
TÉCNICO;73;TÉCNICO EM INFORMÁTICA;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1200;ATIVO;22947;ESCOLA ESTADUAL AUGUSTA VALLE;MONTES CLAROS;MG;3143302
TÉCNICO;50;TÉCNICO EM ADMINISTRAÇÃO;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;22947;ESCOLA ESTADUAL AUGUSTA VALLE;MONTES CLAROS;MG;3143302
TÉCNICO;53;TÉCNICO EM CONTABILIDADE;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;23113;ESCOLA ESTADUAL CORONEL  FILOMENO RIBEIRO;MONTES CLAROS;MG;3143302
TÉCNICO;50;TÉCNICO EM ADMINISTRAÇÃO;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;23113;ESCOLA ESTADUAL CORONEL  FILOMENO RIBEIRO;MONTES CLAROS;MG;3143302
TÉCNICO;60;TÉCNICO EM SECRETARIADO;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;23113;ESCOLA ESTADUAL CORONEL  FILOMENO RIBEIRO;MONTES CLAROS;MG;3143302
TÉCNICO;50;TÉCNICO EM ADMINISTRAÇÃO;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;49038;ESCOLA ESTADUAL DOM ARISTIDES PORTO;MONTES CLAROS;MG;3143302
TÉCNICO;50;TÉCNICO EM ADMINISTRAÇÃO;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;49002;ESCOLA ESTADUAL DR CARLOS ALBUQUERQUE;MONTES CLAROS;MG;3143302
TÉCNICO;65;TÉCNICO EM VENDAS;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;49002;ESCOLA ESTADUAL DR CARLOS ALBUQUERQUE;MONTES CLAROS;MG;3143302
TÉCNICO;73;TÉCNICO EM INFORMÁTICA;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1200;ATIVO;42156;ESCOLA ESTADUAL FELÍCIO PEREIRA DE ARAÚJO;MONTES CLAROS;MG;3143302
TÉCNICO;73;TÉCNICO EM INFORMÁTICA;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1200;ATIVO;23136;ESCOLA ESTADUAL FRANCISCO LOPES DA SILVA;MONTES CLAROS;MG;3143302
TÉCNICO;73;TÉCNICO EM INFORMÁTICA;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1200;ATIVO;23649;ESCOLA ESTADUAL LEVI DURÃES PERES;MONTES CLAROS;MG;3143302
TÉCNICO;53;TÉCNICO EM CONTABILIDADE;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;23649;ESCOLA ESTADUAL LEVI DURÃES PERES;MONTES CLAROS;MG;3143302
TÉCNICO;50;TÉCNICO EM ADMINISTRAÇÃO;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;23063;ESCOLA ESTADUAL MARIA DA CONCEIÇÃO R AVELAR;MONTES CLAROS;MG;3143302
TÉCNICO;27;TÉCNICO EM SEGURANÇA DO TRABALHO;SEGURANÇA;EDUCAÇÃO PRESENCIAL;1200;ATIVO;23063;ESCOLA ESTADUAL MARIA DA CONCEIÇÃO R AVELAR;MONTES CLAROS;MG;3143302
TÉCNICO;50;TÉCNICO EM ADMINISTRAÇÃO;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;23520;ESCOLA ESTADUAL PROFA HELENA PRATES;MONTES CLAROS;MG;3143302
TÉCNICO;50;TÉCNICO EM ADMINISTRAÇÃO;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;22983;ESCOLA ESTADUAL PROFA MARILDA DE OLIVEIRA;MONTES CLAROS;MG;3143302
TÉCNICO;60;TÉCNICO EM SECRETARIADO;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;22983;ESCOLA ESTADUAL PROFA MARILDA DE OLIVEIRA;MONTES CLAROS;MG;3143302
TÉCNICO;60;TÉCNICO EM SECRETARIADO;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;44444;ESCOLA ESTADUAL PROFESSORA DULCE SARMENTO;MONTES CLAROS;MG;3143302
TÉCNICO;50;TÉCNICO EM ADMINISTRAÇÃO;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;44444;ESCOLA ESTADUAL PROFESSORA DULCE SARMENTO;MONTES CLAROS;MG;3143302
TÉCNICO;1;TÉCNICO EM AGENTE COMUNITÁRIO DE SAÚDE;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;44444;ESCOLA ESTADUAL PROFESSORA DULCE SARMENTO;MONTES CLAROS;MG;3143302
TÉCNICO;56;TÉCNICO EM LOGÍSTICA;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;44444;ESCOLA ESTADUAL PROFESSORA DULCE SARMENTO;MONTES CLAROS;MG;3143302
TÉCNICO;278178;TÉCNICO EM DESENVOLVIMENTO DE SISTEMAS;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1200;ATIVO;44444;ESCOLA ESTADUAL PROFESSORA DULCE SARMENTO;MONTES CLAROS;MG;3143302
TÉCNICO;53;TÉCNICO EM CONTABILIDADE;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;22439;ESCOLA  ESTADUAL PROFESSOR ALCIDES DE CARVALHO;MONTES CLAROS;MG;3143302
TÉCNICO;73;TÉCNICO EM INFORMÁTICA;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1200;ATIVO;22441;ESCOLA ESTADUAL PROFESSOR PLÍNIO RIBEIRO;MONTES CLAROS;MG;3143302
TÉCNICO;53;TÉCNICO EM CONTABILIDADE;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;22441;ESCOLA ESTADUAL PROFESSOR PLÍNIO RIBEIRO;MONTES CLAROS;MG;3143302
TÉCNICO;16;TÉCNICO EM MEIO AMBIENTE;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;3116;ESCOLA TÉCNICA DE SAÚDE DO CENTRO DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA DA UNIMONTES - ETS/CEPT/UNIMONTES;MONTES CLAROS;MG;3143302
TÉCNICO;173;TÉCNICO EM AGRONEGÓCIO;RECURSOS NATURAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;3116;ESCOLA TÉCNICA DE SAÚDE DO CENTRO DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA DA UNIMONTES - ETS/CEPT/UNIMONTES;MONTES CLAROS;MG;3143302
TÉCNICO;73;TÉCNICO EM INFORMÁTICA;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1200;ATIVO;3116;ESCOLA TÉCNICA DE SAÚDE DO CENTRO DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA DA UNIMONTES - ETS/CEPT/UNIMONTES;MONTES CLAROS;MG;3143302
TÉCNICO;6;TÉCNICO EM ENFERMAGEM;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;3116;ESCOLA TÉCNICA DE SAÚDE DO CENTRO DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA DA UNIMONTES - ETS/CEPT/UNIMONTES;MONTES CLAROS;MG;3143302
TÉCNICO;51;TÉCNICO EM COMÉRCIO;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;3116;ESCOLA TÉCNICA DE SAÚDE DO CENTRO DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA DA UNIMONTES - ETS/CEPT/UNIMONTES;MONTES CLAROS;MG;3143302
TÉCNICO;10;TÉCNICO EM GERÊNCIA EM SAÚDE;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;3116;ESCOLA TÉCNICA DE SAÚDE DO CENTRO DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA DA UNIMONTES - ETS/CEPT/UNIMONTES;MONTES CLAROS;MG;3143302
TÉCNICO;28;TÉCNICO EM VIGILÂNCIA EM SAÚDE;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;3116;ESCOLA TÉCNICA DE SAÚDE DO CENTRO DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA DA UNIMONTES - ETS/CEPT/UNIMONTES;MONTES CLAROS;MG;3143302
TÉCNICO;12;TÉCNICO EM SAÚDE BUCAL;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;3116;ESCOLA TÉCNICA DE SAÚDE DO CENTRO DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA DA UNIMONTES - ETS/CEPT/UNIMONTES;MONTES CLAROS;MG;3143302
TÉCNICO;10;TÉCNICO EM GERÊNCIA EM SAÚDE;AMBIENTE E SAÚDE;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;3116;ESCOLA TÉCNICA DE SAÚDE DO CENTRO DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA DA UNIMONTES - ETS/CEPT/UNIMONTES;MONTES CLAROS;MG;3143302
TÉCNICO;173;TÉCNICO EM AGRONEGÓCIO;RECURSOS NATURAIS;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;3116;ESCOLA TÉCNICA DE SAÚDE DO CENTRO DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA DA UNIMONTES - ETS/CEPT/UNIMONTES;MONTES CLAROS;MG;3143302
TÉCNICO;16;TÉCNICO EM MEIO AMBIENTE;AMBIENTE E SAÚDE;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;3116;ESCOLA TÉCNICA DE SAÚDE DO CENTRO DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA DA UNIMONTES - ETS/CEPT/UNIMONTES;MONTES CLAROS;MG;3143302
TÉCNICO;178;TÉCNICO EM FLORESTAS;RECURSOS NATURAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;3116;ESCOLA TÉCNICA DE SAÚDE DO CENTRO DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA DA UNIMONTES - ETS/CEPT/UNIMONTES;MONTES CLAROS;MG;3143302
TÉCNICO;185;TÉCNICO EM ZOOTECNIA;RECURSOS NATURAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;3116;ESCOLA TÉCNICA DE SAÚDE DO CENTRO DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA DA UNIMONTES - ETS/CEPT/UNIMONTES;MONTES CLAROS;MG;3143302
TÉCNICO;3;TÉCNICO EM BIOTECNOLOGIA;PRODUÇÃO INDUSTRIAL;EDUCAÇÃO PRESENCIAL;1200;ATIVO;3116;ESCOLA TÉCNICA DE SAÚDE DO CENTRO DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA DA UNIMONTES - ETS/CEPT/UNIMONTES;MONTES CLAROS;MG;3143302
TÉCNICO;77;TÉCNICO EM REDES DE COMPUTADORES;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1000;ATIVO;3116;ESCOLA TÉCNICA DE SAÚDE DO CENTRO DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA DA UNIMONTES - ETS/CEPT/UNIMONTES;MONTES CLAROS;MG;3143302
TÉCNICO;88;TÉCNICO EM GEOPROCESSAMENTO;INFRAESTRUTURA;EDUCAÇÃO PRESENCIAL;1200;ATIVO;3116;ESCOLA TÉCNICA DE SAÚDE DO CENTRO DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA DA UNIMONTES - ETS/CEPT/UNIMONTES;MONTES CLAROS;MG;3143302
TÉCNICO;278178;TÉCNICO EM DESENVOLVIMENTO DE SISTEMAS;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1200;ATIVO;3116;ESCOLA TÉCNICA DE SAÚDE DO CENTRO DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA DA UNIMONTES - ETS/CEPT/UNIMONTES;MONTES CLAROS;MG;3143302
TÉCNICO;179;TÉCNICO EM FRUTICULTURA;RECURSOS NATURAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;3116;ESCOLA TÉCNICA DE SAÚDE DO CENTRO DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA DA UNIMONTES - ETS/CEPT/UNIMONTES;MONTES CLAROS;MG;3143302
TÉCNICO;50;TÉCNICO EM ADMINISTRAÇÃO;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;3116;ESCOLA TÉCNICA DE SAÚDE DO CENTRO DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA DA UNIMONTES - ETS/CEPT/UNIMONTES;MONTES CLAROS;MG;3143302
TÉCNICO;56;TÉCNICO EM LOGÍSTICA;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;3116;ESCOLA TÉCNICA DE SAÚDE DO CENTRO DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA DA UNIMONTES - ETS/CEPT/UNIMONTES;MONTES CLAROS;MG;3143302
TÉCNICO;73;TÉCNICO EM INFORMÁTICA;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1200;ATIVO;21609;EXCELÊNCIA TÉCNICOS;MONTES CLAROS;MG;3143302
TÉCNICO;181;TÉCNICO EM MINERAÇÃO;RECURSOS NATURAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;21609;EXCELÊNCIA TÉCNICOS;MONTES CLAROS;MG;3143302
TÉCNICO;27;TÉCNICO EM SEGURANÇA DO TRABALHO;SEGURANÇA;EDUCAÇÃO PRESENCIAL;1200;ATIVO;21609;EXCELÊNCIA TÉCNICOS;MONTES CLAROS;MG;3143302
TÉCNICO;23;TÉCNICO EM RADIOLOGIA;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;21609;EXCELÊNCIA TÉCNICOS;MONTES CLAROS;MG;3143302
TÉCNICO;16;TÉCNICO EM MEIO AMBIENTE;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;21609;EXCELÊNCIA TÉCNICOS;MONTES CLAROS;MG;3143302
TÉCNICO;85;TÉCNICO EM EDIFICAÇÕES;INFRAESTRUTURA;EDUCAÇÃO PRESENCIAL;1200;ATIVO;21609;EXCELÊNCIA TÉCNICOS;MONTES CLAROS;MG;3143302
TÉCNICO;38;TÉCNICO EM ELETROMECÂNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;21609;EXCELÊNCIA TÉCNICOS;MONTES CLAROS;MG;3143302
TÉCNICO;40;TÉCNICO EM ELETROTÉCNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;21609;EXCELÊNCIA TÉCNICOS;MONTES CLAROS;MG;3143302
TÉCNICO;6;TÉCNICO EM ENFERMAGEM;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;44287;EXCELÊNCIA TÉCNICOS UNIDADE II;MONTES CLAROS;MG;3143302
TÉCNICO;181;TÉCNICO EM MINERAÇÃO;RECURSOS NATURAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;20375;IESC - INSTITUTO  EDUCACIONAL SANTA CRUZ;MONTES CLAROS;MG;3143302
TÉCNICO;82;TÉCNICO EM AGRIMENSURA;INFRAESTRUTURA;EDUCAÇÃO PRESENCIAL;1200;ATIVO;20375;IESC - INSTITUTO  EDUCACIONAL SANTA CRUZ;MONTES CLAROS;MG;3143302
TÉCNICO;53;TÉCNICO EM CONTABILIDADE;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;20375;IESC - INSTITUTO  EDUCACIONAL SANTA CRUZ;MONTES CLAROS;MG;3143302
TÉCNICO;27;TÉCNICO EM SEGURANÇA DO TRABALHO;SEGURANÇA;EDUCAÇÃO PRESENCIAL;1200;ATIVO;14171;INSTITUTO FEDERAL DO NORTE DE MINAS GERAIS - CAMPUS MONTES CLAROS;MONTES CLAROS;MG;3143302
TÉCNICO;73;TÉCNICO EM INFORMÁTICA;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1200;ATIVO;14171;INSTITUTO FEDERAL DO NORTE DE MINAS GERAIS - CAMPUS MONTES CLAROS;MONTES CLAROS;MG;3143302
TÉCNICO;40;TÉCNICO EM ELETROTÉCNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;14171;INSTITUTO FEDERAL DO NORTE DE MINAS GERAIS - CAMPUS MONTES CLAROS;MONTES CLAROS;MG;3143302
TÉCNICO;50;TÉCNICO EM ADMINISTRAÇÃO;GESTÃO E NEGÓCIOS;EDUCAÇÃO A DISTÂNCIA;800;ATIVO;14171;INSTITUTO FEDERAL DO NORTE DE MINAS GERAIS - CAMPUS MONTES CLAROS;MONTES CLAROS;MG;3143302
